v_cond, z_cond
-1.473519847444169917e-03,-2.003115686402726775e-02
-3.138770581196919512e-02,-1.437132808270339020e-02
-6.419756932403676564e-02,-1.186326482562677191e-02
1.594493652986687937e-03,-9.667206697727149731e-03
-3.878889403541298936e-02,-1.527658434403875685e-02
-2.979042913167010212e-02,-1.545697504437272551e-02
-5.980887814062116337e-02,-1.413620151213990268e-02
-2.625738034231634918e-02,-1.437172986529340439e-02
-1.906734861359894728e-02,-1.270430604922353698e-02
9.785814043085431374e-03,-1.096095195580972653e-02
-6.514219225270352631e-03,-1.766634142695568468e-02
-4.421466981406806107e-02,-1.773291593209346331e-02
-8.748275109608372180e-02,-1.255737661570184051e-02
-3.457963755293919084e-02,-1.025024942427208222e-02
1.440913347655490423e-02,-1.044651977575448629e-02
-6.929538623597260305e-02,-1.147519445618607088e-02
-2.511337308309809918e-02,-1.156803975458383857e-02
-6.367234800184691512e-02,-1.123393590378700749e-02
5.322151335162467883e-03,-9.731985196472274502e-03
-3.147571014134407930e-02,-1.280870516729801060e-02
-4.570416087665330612e-02,-1.175683081391270396e-02
-2.573997681741159449e-02,-1.622075467422883638e-02
-6.051415632763811059e-02,-1.209293626914886323e-02
-6.984396378680426953e-02,-1.510024830819359579e-02
-3.221023029191837084e-02,-1.220787111016038463e-02
-4.561933278789968849e-02,-1.499703210195940141e-02
-3.423993472092831669e-02,-1.988288970227745575e-02
8.144786193260993359e-03,-1.620405237900630555e-02
-5.674877892458388140e-02,-1.664173281359097520e-02
-1.052902142182089371e-02,-8.853901691248717079e-03
2.785312779377342035e-02,-8.250280816996774513e-03
8.475320437379158661e-03,-1.556018477765273855e-02
-4.682748456773614537e-02,-1.876858481819661945e-02
-6.229819557765386984e-02,-1.531070030947323177e-02
-5.561038462884305283e-02,-1.591436963868304161e-02
-2.173905653799773283e-02,-1.157895427906835938e-02
-1.303163210605590670e-02,-1.628280492608160865e-02
-7.267961281611613755e-02,-1.958334647488784927e-02
-1.286463455607254544e-02,-8.512096266383210874e-03
1.580478668338802795e-02,-2.242999735060788313e-02
1.344965286772769296e-02,-1.961079781847850992e-02
-1.245355432304649790e-02,-2.304183195044644944e-02
-6.048476656420846698e-02,-1.803646467843363771e-02
-9.341704213172173643e-03,-1.657709882135425042e-02
-6.312799776181718392e-02,-1.843909760078843094e-02
-6.255604820324254384e-03,-1.711908027928782383e-02
-7.655749207201384410e-02,-6.523283675912003830e-03
-4.427226941543110916e-02,-4.309416355847217953e-03
-4.572403195998267500e-02,-1.452324515214977255e-02
-5.943893303856857824e-02,-1.921387525132368240e-02
-4.714088679260685505e-02,-1.754500683642370301e-02
6.964922640844351670e-03,-1.503118566634536156e-02
-4.163235493836205808e-03,-1.383010942304969265e-02
1.788411709061940406e-03,-1.660107005366754165e-02
-7.380965222526059827e-03,-8.735711115342978395e-03
-1.492463610482254108e-02,-1.068047150682921963e-02
-8.966339646775849104e-02,-1.387813691916095320e-02
-1.480319812046142214e-02,-8.686716763574561795e-03
-6.959288489865646243e-02,-9.998469613800436973e-03
-3.709611974549832658e-02,-1.257629374076960592e-02
-3.357033674909675608e-02,-1.634570914939764696e-02
-5.296747722087351978e-02,-1.410022342392980819e-02
-5.594806395421806494e-02,-1.227348204006154311e-02
-5.184187607325547315e-02,-7.557065076378606527e-03
-9.000125975519260302e-02,-1.081508417718143530e-02
-7.923485152332088166e-02,-1.034997899086827558e-02
-8.267432714241941538e-03,-1.259243501554086278e-02
-2.222324035583654253e-02,-1.264451076882349041e-02
-5.406278265075416256e-02,-8.585324035631411096e-03
-1.222352075545652533e-02,-1.446856195043592572e-02
-5.516262261111765791e-02,-1.285196946949667025e-02
-5.775823950204127949e-02,-2.025055055404662019e-02
-1.324752886862191198e-02,-1.017072975522668316e-02
-5.498895034054015335e-02,-1.658123063754044987e-02
-3.738513762219905501e-02,-1.460510988743335056e-02
-3.148186422810114737e-02,-4.683426621406666657e-03
-7.059557970184256182e-02,-5.388491849674095432e-03
-7.554212387112764493e-02,-7.835866864725557143e-03
3.948837671991056730e-03,-1.413254696037905336e-02
-3.597337953698529628e-02,-1.260592078185551572e-02
-6.876158775786184174e-02,-1.054333993134767833e-02
-3.755781619189699910e-02,-9.873586908609404897e-03
-4.217155057269444951e-02,-6.424368587504388634e-03
-4.229333190016720811e-02,-1.016067588903484670e-02
-2.558890191719848106e-02,-1.246146972582143006e-02
4.140885922820684850e-03,-1.051110052071492496e-02
-4.531792818581908272e-02,-1.537813212245962499e-02
-4.462428314217185832e-02,-1.521876122347502920e-02
-2.095250202866413142e-02,-1.618266580901892362e-02
-6.234440844214420713e-02,-9.834263598602548812e-03
-5.583534499310007643e-02,-1.345158711619333543e-02
-7.366794211501455358e-02,-5.384692510557202369e-04
4.376942879150629018e-03,-5.440905149396921270e-03
-6.435293120365687125e-02,-4.425547352228573726e-03
-5.505264795959756430e-02,-1.940503040940387558e-02
-6.769315663311491205e-02,-1.452291972112388328e-02
-1.364588050991322188e-02,-4.293715941550774011e-03
-4.352980597583459149e-02,-9.200096802667550103e-03
-4.335335955516239625e-02,-8.553269693335883994e-03
-4.180776173016837599e-02,-5.711064261732807373e-04
-4.089099458087094158e-02,-7.266622516715975921e-03
-2.574254744865899988e-02,-9.434678931927096418e-03
-8.321129193962692461e-02,-1.225391870949501041e-02
1.379241208324592793e-02,-1.105316545188966305e-02
-3.816277782989815209e-03,-2.280489910230189092e-03
-1.069885267081434055e-01,-1.649478400086724222e-02
-9.530630899703313591e-03,-1.314767291969372656e-02
-2.854331347284255749e-02,-9.798852538622636332e-03
-2.488503778620562365e-02,-1.171636573745941934e-02
-6.747016486877056851e-02,-1.365373232497590732e-02
-4.401850625058168626e-02,-8.500861014402486329e-03
-2.493621639226975897e-02,-1.502272802146813711e-02
-4.576104765052518841e-02,-1.190166645756865829e-02
-7.392722845241507523e-02,-9.619380958949503430e-03
-1.031749740779816168e-02,-1.833805126648237194e-02
-2.396016816895584628e-02,-1.724328636830159064e-02
-1.896207910181486184e-03,-1.917848132579802467e-02
-4.635953488239837050e-02,-1.316264672010827863e-02
-2.422122120554818375e-02,-1.528287999948173444e-02
-3.211748220744022053e-02,-1.127638054298477077e-02
-2.472685731737089485e-02,-1.021545860125792210e-02
-4.873563227296963396e-02,-1.223367680126085169e-02
-7.949242092349095845e-03,-1.302057528067986775e-02
-3.166652893140089325e-02,-2.038325567526889232e-02
5.762577315057505756e-03,-1.373236375020619147e-02
-4.726925090808131724e-03,-1.982647157084973036e-02
4.580998255463562818e-03,-1.743651094299358828e-02
-2.857301021321154502e-02,-1.851414898465499059e-02
-4.267310031651972563e-02,-1.467377907358601540e-02
-3.978569282159301335e-02,-5.066829947343933459e-03
-1.001590108432961479e-01,-1.064003419706196010e-02
-2.312260043280400801e-02,-1.508922534157011892e-02
-2.346591002461516362e-02,-1.618229829266327677e-02
-1.303671759876670264e-02,-1.353651306885896889e-02
-2.575577943363590444e-02,-1.042076008629220021e-02
-2.114203785868908059e-02,-1.193482587453028980e-02
-8.939005623672197087e-03,-1.550149023504752283e-02
-8.526863492332938110e-02,-2.028542325756936548e-02
1.423636869307756680e-04,-1.799545100997639036e-02
-3.932462549073381664e-03,-1.254434637602517069e-02
-1.093024592517552289e-02,-1.361119807888339084e-02
-3.143661141986758834e-02,-1.571129335260549806e-02
2.886817852013153288e-02,-1.614812255744051822e-02
-1.602968521634837509e-03,-1.501589897571868615e-02
-5.605671453415775329e-02,-1.998709509247728611e-02
-4.248939938468240807e-02,-2.029382816892016245e-02
4.230776359711849177e-03,-1.628743337524492241e-02
-1.446213104456471610e-02,-1.031500527284380520e-02
-2.113491968286223405e-02,-1.361835136246831134e-02
-8.170498063062225924e-02,-1.512331617100429529e-02
-1.884886031699054693e-02,-1.960672744869460318e-02
-4.467337914297976609e-02,-1.954041013105661459e-02
-3.686112527721640414e-02,-1.126920665032918323e-02
4.065372312888854839e-03,-1.654186533281151381e-02
-1.789968518613305887e-02,-1.128585751970405046e-02
-4.194938614672460986e-02,-1.784455128739032698e-02
-6.710706479168830618e-02,-2.167026212849040151e-02
-6.564549881834158551e-02,-1.894302203368373322e-02
3.361120888617405433e-02,-2.167624289891089545e-02
-3.433765179875854223e-02,-1.898639189922077947e-02
-4.491765185242389130e-02,-9.591286491747105791e-03
-3.032537190269380192e-02,-2.241434229888843513e-02
2.123343365938261743e-02,-1.893099781040523052e-02
-5.894626169938704807e-02,-1.822856939244077781e-02
-6.422821829020584905e-02,-1.262952329914860360e-02
-3.852586832052986437e-02,-1.207769513229663833e-02
-7.961589424201692688e-03,-1.284703587844171491e-02
2.094326009165616703e-03,-1.198016104483727237e-02
-2.616128971284376395e-02,-1.265385893481211360e-02
-5.954222367997835663e-02,-5.266901986773583899e-03
-4.550971154415511116e-02,-9.365478169596375135e-03
-6.324549005426351178e-02,-1.271059047958148641e-02
-3.063434567697024408e-02,-1.506464784602696422e-02
-6.571664952182540431e-02,-1.698210549418591869e-02
-1.011202726467264890e-01,-7.829174644382279682e-03
-3.164102920073432607e-02,-1.556860479163466211e-02
-2.384714038241286457e-02,-1.799537760125302643e-02
-5.975768053549389280e-02,-1.444729780921899520e-02
-5.323192699944099410e-02,-1.268757363668751061e-02
-5.729832720648131428e-02,-1.426982464904429787e-02
-1.792643451947975586e-03,-1.234159854520262140e-02
-7.145247256310658865e-03,-1.659690250068897310e-02
-6.723266257619159303e-02,-1.582733828281128463e-02
-3.959800921761411074e-02,-9.545598621617306864e-03
-6.190085380965147654e-02,-1.031097954226367630e-02
-8.536633747288205343e-02,-1.080722574482605343e-02
-6.170066852196458285e-02,-1.122598250354843105e-02
-3.593828122614649984e-02,-1.146984496537654941e-02
-6.892551447273229104e-02,-1.128651810235438598e-02
-3.874249613976844808e-02,-5.320061992772024372e-03
-6.318473840818202014e-02,-5.960877298707389395e-03
-8.796933721792457583e-02,-6.946350201082157443e-03
-2.505869619166826989e-02,-1.198607380346519008e-02
-4.863495149625381847e-02,-1.722618533532186899e-02
-3.981215789712744951e-02,-1.207438554109764584e-02
-3.169329534143346810e-02,-1.236885863266616765e-02
-3.615098511443740059e-02,-9.093733945451824147e-03
2.386603583999891837e-02,-2.057637396744652417e-02
-3.221335359569200973e-02,-1.786259857908616827e-02
-1.359223904797359980e-02,-7.614158613410600303e-03
-1.027467064876376804e-02,-1.495230652870398538e-02
-5.351033426272718344e-03,-1.882930970129637754e-02
-2.114999318822195426e-02,-2.053294118376298993e-02
-2.028733110286993005e-02,-1.640644517827303042e-02
1.557697257831618110e-02,-1.412559270838958936e-02
-1.882818583995264639e-02,-1.858014355287036790e-02
-8.720643792224563873e-02,-1.820353989740963394e-02
-5.248237471269753818e-02,-1.306056087857697910e-02
-4.088822702048439117e-02,-1.172593022863402910e-02
-3.001505162181478809e-02,-1.150337995491735807e-02
-1.554195931529060021e-02,-1.505026311348018134e-02
-4.792547668271326944e-02,-9.958442003296022818e-03
3.386788672488248025e-02,-1.275155709763859530e-02
-7.929885622410745571e-02,-7.837457009900065941e-03
-6.205397617885720363e-02,-9.919482567234363946e-03
-5.436426003343257374e-02,-1.320839609825005638e-02
-5.114065195989202922e-02,-6.874733353996118068e-03
-9.500897787567265385e-02,-1.180382820050553984e-02
-3.204447727283196018e-02,-7.383204564013525970e-03
-2.476351545112141783e-02,-1.546838714825784361e-02
-1.788128140152227263e-02,-1.148014917216138436e-02
-2.114531174184244855e-02,-1.242718486825914251e-02
-7.776173185127413512e-02,-9.901319220330271828e-03
-2.188394861903985439e-02,-1.202411215331928435e-02
-2.012299355921253613e-02,-1.594383173325027159e-02
-3.770700906329978869e-02,-1.489813293983542619e-02
-2.549936647159247935e-02,-1.688969129622782533e-02
-4.918779398550436610e-02,-9.390294724784753466e-03
-5.869195940379087761e-02,-8.909273018397076069e-03
-6.833139634323773248e-02,-1.398681821556137586e-02
-2.328629040412861367e-02,-1.496439084823755761e-02
-2.030982214347976794e-02,-1.450096263129236826e-02
-5.910203169674480353e-03,-9.481720354600911907e-03
-5.580619979579817119e-02,-1.682850903358121958e-02
1.539527587660852875e-03,-1.962890190802578025e-02
-2.651735200410005461e-02,-1.920422099091438975e-02
-1.271492595995473915e-02,-5.352363057230976641e-03
-1.497815693496589926e-02,-1.406904001346056046e-02
-7.131769727626682820e-02,-1.215789098915298280e-02
-2.958354084905190362e-02,-1.302481038775386846e-02
-5.096039486125587825e-03,-1.399775957259342257e-02
3.199835532905856428e-03,-1.267465920579602563e-02
4.676546414871446400e-03,-1.520388255011152594e-02
2.996644717633211580e-02,-1.914699397563410579e-02
4.740114987861403922e-03,-2.473625401105241858e-02
-8.193944922912058115e-02,-1.892176224603038873e-02
-5.005452499987947390e-02,-1.536299085470236962e-02
-5.523706450973416004e-02,-2.091500878428729365e-02
6.667775447972718733e-05,-1.877094994110004716e-02
-1.348143721867708575e-02,-2.072451053771062757e-02
-2.283812978922371284e-02,-1.881538483122455543e-02
-2.049558333379385838e-02,-1.015509036491942310e-02
-3.233618923321612132e-02,-1.070665074264398955e-02
-2.107286071738915037e-02,-1.295858795546280320e-02
-1.671603842136601403e-02,-1.840772737362286748e-02
-2.742505398571599626e-02,-2.299227982578511478e-02
-2.869998728165112228e-02,-1.230489488773625108e-02
-2.713880266784221562e-02,-1.417290494239880488e-02
-1.536203919652185182e-02,-1.601811028708192280e-02
-6.209918159913151159e-02,-7.344643773603289592e-03
-9.437026175677709627e-02,-1.235361116511229929e-02
-3.497588126126981861e-02,-1.077248646128685199e-02
-3.978649823401058522e-02,-1.072862105743620578e-02
-6.013452762223217563e-02,-1.561731144646515135e-02
-8.306038140074509246e-02,-1.107348395411283069e-02
-6.254780678818249590e-03,-1.386380971214621130e-02
-3.126926527775807096e-02,-1.440992526856628084e-02
-2.477302537292388682e-02,-1.049424295295913259e-02
4.976311096266079065e-03,-7.723231100297232865e-03
-2.826279548817898016e-02,-1.906211765736857272e-02
-4.004694583240250849e-02,-1.174061846847860961e-02
-2.410596586880226974e-02,-1.375731951910250626e-02
-8.750615598456988609e-03,-1.816583938999642711e-02
8.024951806761559253e-03,-1.428521595430899856e-02
2.063320439567896403e-02,-1.558431453566765101e-02
-3.097971067003580520e-02,-1.818214651285476186e-02
-2.765770676162983971e-02,-1.338521994347244976e-02
-2.075693605157142435e-02,-2.043646176133433884e-02
-7.453216233514808886e-02,-1.193216430683912213e-02
-4.324182212193647401e-02,-1.588257229361792963e-02
-3.237067536558348169e-02,-1.127642393082417017e-02
-6.043443325015757095e-02,-9.719630231627808883e-03
-4.954162092244869531e-02,-1.177014089091698787e-02
-1.973045116082112679e-02,-1.382495640690951585e-02
-6.585005439914813630e-02,-1.375466015029910144e-02
-2.079043584994011429e-02,-1.387330740694647443e-02
-4.478822108626276388e-02,-1.622258555486833995e-02
3.059214723540706546e-02,-1.734269332053310630e-02
-2.304400424228633323e-02,-1.483215160555653202e-02
-4.355623673778898780e-02,-1.584327968496418437e-02
3.926621081872055941e-03,-1.489552038298779663e-02
-5.501275482951876322e-03,-2.070458298680224671e-02
-2.756550209450225192e-02,-2.268875870044558679e-02
2.307220566881466178e-02,-2.164935812746644067e-02
-9.463769652379837999e-04,-1.778331186017082302e-02
-5.513126885772775577e-03,-2.307667083079895445e-02
-4.981020424302089189e-03,-1.589168416541885537e-02
-3.850375537670536891e-02,-1.754820898694560774e-02
-1.915406223445453165e-02,-1.454483197950407793e-02
-4.460606990680800188e-02,-1.349098006626428536e-02
-5.488754330610473575e-02,-1.260420089584252459e-02
-3.874522211939040311e-02,-1.175601715874393521e-02
3.078379135438097033e-02,-1.064821069184018754e-02
-4.221857813982351354e-02,-1.508040616250059564e-02
-2.856359846799064878e-02,-1.166866081140991579e-02
-3.598044576258830479e-02,-1.012599020406446289e-02
7.704988013294174209e-04,-1.974643712063645778e-02
-4.010680491519183488e-02,-1.631573900780504058e-02
-1.525006688788107211e-02,-1.361066006610822318e-02
-1.945399694957453129e-02,-9.564391491487371846e-03
-3.192037006474475469e-02,-1.205399717252374041e-02
-9.109437194417493999e-02,-1.224994245389365681e-02
1.434611029893823053e-02,-7.767892274259010667e-03
3.244911642869098556e-02,-5.916551050720599524e-03
-3.795949295716875838e-02,-1.102886515459550361e-02
-4.092608234597987227e-02,-1.150777576992720319e-02
-3.056167652754417444e-02,-1.584349198915964430e-02
-1.243429679660467552e-03,-1.481644577340873736e-02
-4.828436345414895137e-02,-1.820855979291432711e-02
-3.292865324087681372e-02,-1.122037890468063209e-02
-6.220235551422117343e-02,-1.645428814544503890e-02
-1.997377245591871325e-03,-1.751175958461521909e-02
-2.722260342701155258e-02,-9.385098055180476212e-03
-4.110453895118554996e-02,-1.456744961296497186e-02
-2.427864398853192551e-02,-1.344708131159514167e-02
-7.738100501457757796e-02,-1.978667483870980015e-02
-5.921940857297648686e-02,-1.395107218191882388e-02
-2.944851193699785097e-02,-8.877070850274858260e-03
-4.819261554137015124e-02,-1.330857404873375671e-02
-5.570390816880790852e-02,-1.633183186352024294e-02
-3.436678019802600487e-02,-9.983272039110060309e-03
1.094197938534945819e-02,-1.301352029972742581e-02
-3.426596045822678793e-02,-1.727008848550219341e-02
-3.290781556055888402e-02,-1.024329838838887279e-02
-5.664465514394491363e-02,-5.022936851839802236e-03
-1.135755155605363068e-02,-1.192346970800295392e-02
-3.482298262384371512e-02,-1.584287194339498508e-02
-6.162386756640934882e-02,-1.093108765282106189e-02
-4.663755736893530901e-02,-1.024789087635043922e-02
1.930229319384933750e-03,-1.664526635394287385e-02
-3.050708730682735736e-02,-1.482653701521958502e-02
-6.733560250237212441e-02,-1.187893971959659220e-03
-4.305320990732910275e-02,-4.025721773181827057e-03
-3.621671060116585933e-02,-5.902391884138264225e-03
-6.253960376968906165e-02,-5.062615530156489366e-03
-9.341643342463051836e-02,-9.677955231191723989e-03
-7.601760045210304018e-02,-1.560333528218029592e-02
-6.138616671466998187e-02,-1.149572793082083433e-02
-7.122343489830706975e-02,-1.803728169362639119e-02
-3.038748375321035505e-02,-2.027479253935089709e-02
-6.975958071401697214e-02,-1.978574738490956886e-02
-5.822626865200300483e-02,-8.686592214280617480e-03
-2.953594045731344764e-02,-7.065585065477274739e-03
-8.497409140982312148e-02,-1.062364940432499426e-02
-1.987141608408343404e-02,-1.241552326290560823e-02
-8.112798361444895079e-02,-1.337985914470331619e-02
-2.547395339036015796e-02,-1.775635060938392587e-02
-5.871085818983870497e-02,-1.592611282454579197e-02
-6.306017518508195974e-02,-1.139798132731171219e-02
-6.993266626294958321e-02,-1.208010217564942437e-02
-4.305399721215443648e-02,-1.573437309446438712e-02
-4.467617250384429972e-02,-1.330002823827885865e-02
-6.876528523800001791e-02,-1.119033156198561037e-02
-4.615412404922968753e-02,-8.689025411029397544e-03
-2.673561914482163598e-02,-1.025549350706039461e-02
-2.367252657662391457e-02,-1.476346155615997774e-02
-8.206548327634016760e-02,-1.044016442378755891e-02
-5.444015257550059717e-02,-1.217308026262288803e-02
-1.913931114716732954e-02,-9.614056557542730030e-03
-5.192694751699944433e-02,-1.745377691050542870e-02
-4.355652139644314302e-02,-1.147817700733844495e-02
-3.924419491247633368e-02,-1.384564181585397347e-02
-1.023696545686858389e-01,-1.835264431556030834e-02
-5.813484842493172461e-02,-1.396513823851576984e-02
-1.564164061179006832e-02,-1.437907447372094999e-02
1.715105779165116556e-02,-1.125198312428896813e-02
-8.767232758041114404e-02,-9.969825352412217331e-03
-6.648017958187441012e-02,-7.906605863867148531e-03
-3.421605100860842380e-02,-9.859579351243952586e-03
1.150912568853603921e-02,-1.941486598752116197e-02
-5.462806664959508202e-02,-1.874756798327747304e-02
-9.577562887433787447e-03,-2.065493746135297834e-02
-5.821397070755790493e-02,-1.614021929570712277e-02
-9.487767086582173104e-03,-1.581632008350373000e-02
-1.819909020072630820e-02,-1.343202580473560649e-02
-1.985057218663360129e-03,-1.120036476610580638e-02
-1.033231589271977613e-01,-9.251025153415810831e-03
1.949016994911165895e-02,-1.164389193629726538e-02
-8.100668195875654343e-02,-1.423943248834796602e-02
-4.157657483288187267e-02,-1.163158665169161318e-02
-3.948911938482072004e-02,-1.253015061089141936e-02
-5.429679766819442768e-03,-1.674143454796913483e-02
-1.188506148180401567e-02,-1.752253640475796154e-02
-6.890088763914903325e-02,-1.560157505720145138e-02
-7.231812147185154305e-02,-1.894521801103900630e-02
-4.955977893725371786e-03,-2.017913322286874270e-02
-7.697756315205132871e-02,-1.509283456774996104e-02
1.093678143243898698e-02,-1.225119929561139902e-02
1.899937881557769298e-02,-1.163137465920180587e-02
-1.452846136395580592e-02,-1.392220875679627511e-02
-3.668681576318431198e-02,-1.298389267998900469e-02
-6.472071674092982202e-03,-1.354246947756706024e-02
-5.024482586408831469e-03,-1.734531442515154995e-02
-2.282192533605567966e-02,-1.246069860765874893e-02
-2.314633477039037754e-02,-1.733504865488237970e-02
-2.421331237948745954e-02,-9.892839235858680302e-03
2.224079913520844720e-02,-1.651517636530790145e-02
-5.834586533426777688e-02,-1.604525290526324574e-02
-3.100442721712295610e-02,-1.203844876910947076e-02
6.446623412115250196e-03,-1.739553607060154161e-02
-2.583260089806686116e-02,-1.791533110223526154e-02
-4.127737799904644678e-02,-1.269723319723935727e-02
-6.025156122809997850e-02,-1.908333458797078358e-02
-7.672985635989454378e-02,-1.368905505324764099e-02
1.852688580130651408e-02,-1.337404860466798531e-02
-7.142812305222959179e-02,-1.399705181103899458e-02
-8.402100365384253255e-02,-1.414329039855031188e-02
-2.038322415819458777e-02,-1.540015293519379075e-02
-2.649606445654323003e-02,-1.425017762209453490e-02
-5.063773493642160367e-02,-1.009704267343442680e-02
-3.720622697900806408e-02,-1.146554450415548758e-02
-1.590152017976922960e-02,-1.220405529708825515e-02
-2.060249220461551553e-02,-1.215106888106347663e-02
-8.565547618275108632e-02,-1.492187280050328788e-02
-4.482961444916420957e-02,-1.575291739605665792e-02
-4.510530926277683816e-02,-9.447027160028298107e-03
-6.308605606895312246e-02,-1.776714816964635249e-02
-1.759341269812392250e-02,-1.427901053027980961e-02
-2.553218844147795916e-02,-1.247001304218663814e-02
-6.945752556883565132e-02,-8.979389198325034294e-03
-6.676459991079511033e-03,-1.295889613542306786e-02
-2.730305183538908609e-03,-1.325606395822904147e-02
-5.627347758343874407e-02,-9.077854042204999696e-03
-3.585739190185046471e-02,-1.330631015256878921e-02
-3.126939610539949954e-02,-1.284408252079185381e-02
-1.706851722530011023e-02,-1.765998371948253667e-02
-8.302555488499788888e-03,-1.585141767532635693e-02
-3.206365642421417361e-03,-2.097587126360038121e-02
-2.080267487213745617e-02,-1.190202685931624448e-02
-4.669288728841193559e-02,-8.949102284829195397e-03
-6.298633664533934140e-02,-1.626579885834723849e-02
3.546789623248558510e-04,-2.080691168728734247e-02
-4.639374117648887436e-02,-1.985117084384731972e-02
-4.156654944753495479e-02,-2.019743778009160801e-02
-4.115945184135057916e-02,-2.315133421207037773e-02
-1.673041301407311027e-02,-1.002442687447960799e-02
-4.794973702786960862e-02,-8.409521359084799752e-03
-2.376289226706716426e-02,-5.894737933592582302e-03
-9.670718286742593234e-03,-1.328738704112806222e-02
-8.930473386426419913e-03,-1.495132550146481554e-02
-3.451932894512613897e-02,-8.202497305849818995e-03
-7.290500489250451022e-02,-1.812992893525049859e-02
-3.772019865176048925e-02,-1.603112488459634485e-02
-5.241237357218786475e-02,-1.043514050122437697e-02
-4.020151014303920828e-02,-1.435717981398502985e-02
-6.807944582314560955e-03,-1.629064617207977295e-02
-4.718447803020753284e-02,-1.342001358253129550e-02
-4.516306966870796413e-02,-1.051100922104815198e-02
-5.337183430823021213e-02,-1.324644032074320799e-02
-4.536163789285978243e-02,-1.429422110261758735e-02
-5.266252587609929203e-02,-1.371496852634806161e-02
-6.001571741582171354e-03,-1.954518053111919604e-02
-1.595056462282734913e-02,-1.747426137531243873e-02
-1.139413209536418656e-02,-1.552330783013312551e-02
-2.864862866976034678e-02,-1.071671778435591589e-02
-1.534831514944171027e-04,-1.323919618725166725e-02
-3.734808336148215391e-02,-7.051611395838885271e-03
-4.040681748172882115e-02,-8.581311092976650137e-03
-2.512004065859861981e-02,-1.365521065209425976e-02
-1.503237444597012133e-02,-1.844354588202206172e-02
-6.606639759777882537e-02,-1.018183330199835118e-02
-4.610837110922676868e-03,-8.946205696654713560e-03
-5.755865937277969413e-02,-1.207214509529349646e-02
-7.534862590328419985e-02,-1.459076168801682824e-02
-4.038309781591420400e-02,-1.303337650248863333e-02
-1.008182618837812940e-02,-1.197260393449977624e-02
-7.932024656517849825e-03,-7.861925314973754186e-03
1.310079857050880717e-02,-1.536600162062871748e-02
-5.982715808895159443e-02,-9.796413644439803947e-03
-3.934270210948206947e-02,-1.617617970012965450e-02
-1.295139529944783381e-02,-1.825468555250113131e-02
2.494584696427435550e-02,-1.872761042529885733e-02
-2.701658316381984337e-02,-2.145431745749654118e-02
-3.723413872847874950e-02,-2.355151086120857440e-02
8.744786663897347739e-04,-1.579032791061560706e-02
-8.869357560249951922e-02,-1.013252795884184848e-02
-2.412692685123403111e-02,-1.403242581257359636e-02
1.749436016934412252e-03,-1.114423009796521556e-02
-7.403135150661072084e-04,-1.441524969836380926e-02
-1.848669990848173655e-02,-2.234387297474396336e-02
-3.698891240642445538e-02,-1.522532568087657870e-02
-3.477252787750675922e-02,-1.465525243481746558e-02
-5.260079282682678797e-02,-1.134241190974775992e-02
-1.573688180497610084e-02,-1.833844674123261825e-02
-2.848666762495549037e-02,-7.801536427121395952e-03
-4.200905919085895501e-02,-1.797617029061213817e-02
-3.390810743560596086e-02,-1.144567448803380204e-02
9.716020849708177642e-03,-1.348401704406088780e-02
-1.734369148722179552e-02,-1.372855987107382721e-02
-2.257993473535686857e-02,-1.056131227393804217e-02
-4.321630651676099111e-02,-1.305332229705720784e-02
-4.105809743235733916e-02,-1.270529672544641608e-02
-4.018203721303455905e-02,-1.052072262406490710e-02
-5.619752550255291412e-02,-1.495319486198294287e-02
-1.234818171468184816e-02,-1.061226933834530026e-02
-2.287777200782831893e-02,-1.502257181808285685e-02
-3.355173418959993270e-02,-1.654282507003912439e-02
-2.473801982751915735e-02,-1.803060304469198891e-02
1.482173266943163578e-03,-1.187904904458880403e-02
-4.931349346470133635e-03,-1.749806812889142041e-02
-7.373648612807426339e-02,-1.328950282656002693e-02
-4.476897967280726864e-02,-6.619224640114953172e-03
-3.672553405331828447e-02,-8.654027460008687292e-03
2.150584097661538407e-02,-1.010045204411363917e-02
-3.006412660731195771e-02,-1.441106113020214352e-02
-4.413755369823609692e-02,-9.156754960283688960e-03
-2.531210438009379171e-02,-1.086850936504806311e-02
-5.086868909672115358e-02,-1.443823603044927517e-02
-4.368247734964021689e-02,-1.445711216928676629e-02
-1.840810814510858082e-03,-1.073061500384338979e-02
-4.049774817761503387e-03,-1.835093660446003583e-02
-1.318441744077913751e-02,-2.258958358881875753e-02
-2.999937610867520199e-02,-1.854542833619881453e-02
-3.321539213638190213e-02,-1.086716114537695892e-02
-2.223843041623949773e-02,-1.432591864940891205e-02
-4.202495237736816186e-02,-1.171352790240004840e-02
-5.462511653488515834e-02,-8.083037076070005711e-03
-2.115450606432556224e-02,-9.573288852038992422e-03
-6.619219051210933902e-02,-1.162317857783016530e-02
-2.157557291021023824e-02,-2.060487011645016284e-02
3.812443365107134885e-02,-2.275843274180568490e-02
-1.564029443668999569e-02,-1.394527350956107324e-02
-6.837016157984872333e-02,-1.446589198260422870e-02
-1.898253957007510484e-03,-2.053509125646249892e-02
-6.304240445445712104e-02,-1.931612605296815013e-02
-7.432114275043835705e-02,-1.564772598734591111e-02
-4.525336805336662577e-02,-9.467007877674757030e-03
-7.957291782895548060e-02,-1.583934954573412018e-02
-5.774656550803226179e-02,-1.322921092695234641e-02
-8.043528543952269821e-03,-1.727208385730821805e-02
