,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.9.0,0.46874365914864236,0.01376081944123476,0.43944485440049086,0.45995891249600807,0.4696574532196493,0.4784660986842275,0.493057660949982,7.139558560499534e-05
t_subj.10.0,0.46696379719329734,0.03197218659666547,0.4107028366469811,0.4383167801432331,0.47324735064273693,0.49395166302629934,0.5169474919236331,0.00021865538894344998
t_subj.11.0,0.5994799953851482,0.015272936052103595,0.566687965556443,0.589871009231557,0.6006324753170061,0.610255630675057,0.6260564881241169,7.219580759544172e-05
t_subj.12.0,0.6054508981026533,0.014821646342632354,0.5735064724278932,0.5961490485284703,0.606528287139183,0.6159908767583256,0.6313188096095419,7.035529070609594e-05
t_subj.13.0,0.40997633796936417,0.009184109036645962,0.3930209367087228,0.4032514434196264,0.4091228864709437,0.41742430626545546,0.42668266375630054,4.493236270405235e-05
t_subj.14.0,0.5543873717266071,0.014153999945281234,0.5245835414571749,0.5453113427556827,0.5551984007607825,0.5643398499560047,0.5797613536794723,7.570195731226162e-05
t_subj.15.0,0.4496625392422405,0.005661312272755099,0.4372227335982589,0.4462496742472797,0.4501819044499161,0.4536277198965474,0.45911614825682623,2.7446983508466536e-05
t_subj.16.0,0.5986404454398786,0.01846981508966618,0.5643304325600108,0.5869775219326646,0.597630863258946,0.6082932388998914,0.6416341994538253,8.356142710611188e-05
t_subj.17.0,0.5822057742713346,0.00800944881727727,0.5649069690455091,0.5771607959727076,0.5827477819307556,0.5878467888560113,0.59625839001011,3.935868226426648e-05
t_subj.18.0,0.38039746767297145,0.012042513318055567,0.3585218405049837,0.373424393187216,0.3801377720424918,0.38651847873832096,0.4070592060552951,7.410282350261751e-05
t_subj.20.0,0.5057961647819353,0.015929463057927508,0.477551392024825,0.49335720394977367,0.5058746381583882,0.5181825198941113,0.533341761183826,8.511347568079359e-05
t_subj.21.0,0.4971005405892135,0.016036893118308075,0.4646496025039167,0.4868172810875398,0.4973602468251971,0.5074838798134459,0.5291463515666319,7.124061190886288e-05
t_subj.22.0,0.46457470579102134,0.03536654243924915,0.3929916568211089,0.4377750820893001,0.4786566508428039,0.49166899210757664,0.5077370753082691,0.0003031030891196115
t_subj.23.0,0.6652055599308864,0.015379438283738089,0.6318790757667836,0.6556216727146911,0.666510714586096,0.6760768960076624,0.6916006580853414,8.423804005287472e-05
t_subj.24.0,0.5479340169599314,0.014833097272330958,0.5157093369413654,0.538690900482068,0.549084529934334,0.5583833708761526,0.573667303066639,8.128625269533595e-05
t_subj.25.0,0.496807124730841,0.014476795595668866,0.47001457656105555,0.4875282512709858,0.49581581663161867,0.5046680982679757,0.529154465801291,7.727607068999601e-05
t_subj.26.0,0.5891644088240161,0.011577431513603114,0.564236042448493,0.5818745127739903,0.5900711062541261,0.5973238899846021,0.6094273847561632,6.329648016232198e-05
t_subj.27.0,0.5070879237928343,0.01885959578530892,0.4669835580587687,0.4948919777136629,0.5082557198485663,0.5203851943109913,0.5406572441931496,9.214987744022947e-05
t_subj.28.0,0.5042234784688051,0.011653562037367532,0.479322807104073,0.49684517111299814,0.5049888145612436,0.5124386596931984,0.5248288406562154,6.375489340836623e-05
t_subj.29.0,0.5088100817209524,0.020241135108541756,0.46452679422882814,0.4970909325716544,0.5142975750307823,0.5236339286174809,0.537108161819849,0.00013324499525340356
t_subj.30.0,0.48632050771341717,0.00781435166191603,0.4692637351932936,0.4814958411557938,0.4869911545744571,0.4918692642581415,0.4996534131672258,4.0674870977856295e-05
t_subj.31.0,0.5216081803188924,0.015035201849767619,0.48976791530352937,0.5122525501892484,0.5225182944345893,0.5318749723731734,0.5484760027753082,6.972316257599402e-05
t_subj.32.0,0.4857486117804013,0.01160601956713449,0.4611739046238103,0.4785796489251424,0.48640365161788135,0.4934448515043256,0.5064146049337133,5.133115792761725e-05
t_subj.33.0,0.5512113815473464,0.0126303032421549,0.5242961266859187,0.5433620835513358,0.5519264313159978,0.5599039296098777,0.5737600892606625,5.5596003514775555e-05
t_subj.34.0,0.5573575160947233,0.04342234576369155,0.45750075217085723,0.5506294630282307,0.567903060661065,0.584900869156664,0.6132653201093129,0.0008531896384712422
t_subj.35.0,0.4950480942236877,0.010962135097146731,0.4712451634171146,0.48819711112474035,0.49585272132341496,0.502732631597162,0.5141305129014448,5.585221980960302e-05
t_subj.36.0,0.5404492457739059,0.011865315236033491,0.5162647178177203,0.5332133724992234,0.540928541935474,0.5479253351324403,0.5614991572511634,5.7414182456176317e-05
t_subj.37.0,0.5899854238064223,0.01754940046875598,0.5518190304307301,0.5791267741895909,0.5914100286777147,0.6023187535783439,0.6203883747177255,8.039717150539365e-05
t_subj.38.0,0.5531695717665251,0.00907463697829597,0.5333783939619803,0.5475937962010275,0.5539655254936823,0.559542330687058,0.5685844920611,4.478610728381727e-05
t_subj.39.0,0.655187614910598,0.014407232673404083,0.6239434034250352,0.6462406340528462,0.6562496238455208,0.6654659663322704,0.6799380224283166,6.964685373712383e-05
t_subj.40.0,0.4651302772968845,0.016205169658207397,0.4305105970707565,0.45497474704731783,0.466140785388696,0.476413778730765,0.4938057686056432,8.322935999635327e-05
t_subj.41.0,0.47850450394698757,0.01489700118431743,0.45076067735620523,0.4688316431938603,0.47758383748595695,0.48689277093914807,0.5114275444717353,8.017835665445738e-05
t_subj.42.0,0.5455658941500795,0.0185211145027942,0.4983532606590864,0.5368080239154311,0.5485934369702563,0.5582615610432029,0.5734911439713962,9.629579534773462e-05
t_subj.43.0,0.540556256394766,0.01307605668185259,0.5124961438114506,0.5323718229490177,0.5414572193653983,0.5497427646153195,0.5636983203912159,6.473066748538936e-05
t_subj.44.0,0.4959408800806514,0.012853974304688359,0.4681765606372839,0.487778433894913,0.4968064911970315,0.5050549097819201,0.5186467122805257,6.734421742770454e-05
t_subj.45.0,0.46755770027773375,0.013418441144151675,0.43858495215583027,0.459265495328643,0.4684632048907907,0.4769034061553245,0.49099756028521463,6.559428754984398e-05
t_subj.46.0,0.4412172544672536,0.009959825502694874,0.419592309055048,0.43503976191644733,0.44202965674795125,0.4482518357601313,0.4583098745085083,4.567445192261689e-05
t_subj.47.0,0.5402640851672278,0.011530081212365685,0.5154851101934057,0.5330325993704091,0.5410194462011096,0.5482733381242804,0.5606088439798276,6.240920278667956e-05
t_subj.48.0,0.4837589801628939,0.014934526721771509,0.45995566470667537,0.47293713832678286,0.4800653313344196,0.4964950401320494,0.5130563780298799,9.728626943479054e-05
t_subj.49.0,0.46905140737066875,0.010555375808219643,0.4462825576918368,0.46240971653648877,0.46975004631116707,0.4764811436817072,0.4875347989509219,5.959397300522773e-05
p_outlier,0.00522985044983299,0.0011524105246190667,0.0031748531895782603,0.004420416286170466,0.005158365319442644,0.005963142694273636,0.007673747375232398,8.351398143269078e-06
v_Intercept,0.07319185238632964,0.055163323520021616,-0.03557628698267162,0.03679982461020673,0.07318651124736422,0.10988238084624552,0.18179707774526288,0.00022822238839995313
v_Intercept_std,0.36087470978434566,0.043505537770716494,0.2859543096794206,0.33045586289941353,0.3570179909137703,0.3874782782252607,0.4564931839568196,0.00022497802447467557
v_Intercept_subj.1.0,-0.15419139132199355,0.10700991247361964,-0.3631811188025096,-0.22664029422770474,-0.1543245309124076,-0.08147809035038775,0.05363584413423422,0.00043335282590498787
v_Intercept_subj.2.0,0.12820560216677374,0.08637470328368407,-0.04210897656509313,0.07025108048369412,0.1283825547111026,0.18633633913428255,0.29638317472848896,0.00043572762898466547
v_Intercept_subj.3.0,-0.08224084972669442,0.08777244392660255,-0.2526235620472736,-0.14141572121284657,-0.08279401409393375,-0.02328491069048677,0.09077398807707737,0.0004059909970746846
v_Intercept_subj.4.0,0.218940999898248,0.1496368849469864,-0.07267127072347018,0.11762231681093577,0.2191945451546058,0.3199070522466517,0.5114755191404181,0.000798173199270703
v_Intercept_subj.5.0,-0.17345937936560787,0.11591866761052858,-0.40111687812105623,-0.25136133479565526,-0.17342515483651944,-0.09534210810787774,0.05259693269938909,0.0005527631050930864
v_Intercept_subj.6.0,1.0688906438431343,0.13033406630172556,0.8153491775740374,0.9815019427417389,1.0680255024533754,1.1570235226767283,1.3248118231969923,0.0006971923624552462
v_Intercept_subj.7.0,0.011259195914300862,0.09375315561880919,-0.17360715192598808,-0.05129507012594764,0.01146178829028599,0.07408711974623444,0.195870331924519,0.0004884043630578413
v_Intercept_subj.8.0,0.17820787796418638,0.10711580729431505,-0.031104626380676816,0.10610626969653787,0.17817113409649177,0.2508991782071417,0.38874611361194955,0.00047506190470124435
v_Intercept_subj.9.0,0.2949550930157491,0.09413269693617317,0.1114875455455778,0.23122187517045306,0.29492348240262084,0.3578681687706661,0.480162114730147,0.0004437268715946657
v_Intercept_subj.10.0,0.23348337757709922,0.08067151514843764,0.07454125346574687,0.17887994337152402,0.23336547907990823,0.2881055757356754,0.3913563798747658,0.0003722080735088582
v_Intercept_subj.11.0,0.4307857049227821,0.09611979251183114,0.2436572788337883,0.36601091936491437,0.4304968338086177,0.49552754425914314,0.6186470539094414,0.0004073317112528236
v_Intercept_subj.12.0,-0.02857107461124536,0.09248981078411693,-0.20974663071610636,-0.09107241849864108,-0.028648828919523132,0.03379560336606097,0.15234418233848834,0.00037658162465394713
v_Intercept_subj.13.0,-0.9586718940022146,0.1474466139894713,-1.2512729959574937,-1.057798250216693,-0.958194623744764,-0.8589175248857037,-0.6715055046071834,0.0007411856534305387
v_Intercept_subj.14.0,-0.014782419766752777,0.09593540823565665,-0.20262911430931857,-0.0796839565600069,-0.015019660351213299,0.05042980363912905,0.17335183929028325,0.00045955664088279666
v_Intercept_subj.15.0,-0.34223339525320445,0.13836393429911711,-0.6149075809644152,-0.43519457252762805,-0.34127486073627455,-0.24892391626385937,-0.07247411673226456,0.0006750520173482446
v_Intercept_subj.16.0,0.058898084887805235,0.09003795911636618,-0.11795414405402588,-0.0018439831702203938,0.058962610596604834,0.11932878469534264,0.23580121838390689,0.0003890503772252587
v_Intercept_subj.17.0,0.2766278163987459,0.1282674225810095,0.028119765137016903,0.1895226064053096,0.2753074325167503,0.3624704741481105,0.5299933702006786,0.0005374597049935556
v_Intercept_subj.18.0,0.3037525441835586,0.09999095462115896,0.10798599441662843,0.23624818369887185,0.30356730945163324,0.3714941538822992,0.4998010874895879,0.00048101818863109067
v_Intercept_subj.20.0,0.34705123736224824,0.1141263754519902,0.12323293188219929,0.26969174406317153,0.34685883666079287,0.4237996979963069,0.5719452675711437,0.0005207231173788205
v_Intercept_subj.21.0,0.19682065486127967,0.0883805727602495,0.024789022652125667,0.13694345020327361,0.19677740715704706,0.25597434463213753,0.37174188880830356,0.00045548052156877924
v_Intercept_subj.22.0,0.1785938200586375,0.09164264604563667,-0.00045003142586355627,0.11699000825648642,0.17842398399389275,0.2402351174187699,0.3585481406378332,0.0005131874611172301
v_Intercept_subj.23.0,0.32810822177628673,0.09332709830078154,0.1449362939022415,0.2659393743688193,0.32806167625809396,0.3911850116052979,0.5106734848330495,0.0004392617145750186
v_Intercept_subj.24.0,-0.44009507983814905,0.09712997745005247,-0.6305515187066825,-0.505979996719529,-0.4401080675820635,-0.3744924990349374,-0.24902250349625987,0.0004560769854110399
v_Intercept_subj.25.0,0.1694216279947675,0.10293588945289647,-0.03257200018054637,0.10007514978887463,0.16969041219371034,0.2385059218041537,0.37115747586086995,0.00047617127061575035
v_Intercept_subj.26.0,0.16461850896362315,0.10407772957257357,-0.03988388013512144,0.09421908326201707,0.1642486325936628,0.23432165712350597,0.369184405777947,0.0004718399549183003
v_Intercept_subj.27.0,-0.051199888743410575,0.0792306887836655,-0.20625181526031866,-0.10470923338204784,-0.05134120228819205,0.0023801846686883066,0.10462228981823546,0.00036039665279794685
v_Intercept_subj.28.0,-0.611807418735645,0.10987027391604912,-0.8303643140596472,-0.6855200255260732,-0.6115290696478534,-0.5376001157394472,-0.398768011285808,0.0005882330665033721
v_Intercept_subj.29.0,0.1465908009448819,0.1018692701692913,-0.0527992524553246,0.0779353913616005,0.14662772989784761,0.21501184530023829,0.3459630508771578,0.00044242724452439266
v_Intercept_subj.30.0,-0.557155033764166,0.12560297021256822,-0.8046591141203524,-0.6418896129650318,-0.5568501202880494,-0.4726674046154871,-0.3101975145206192,0.0005706509374091396
v_Intercept_subj.31.0,-0.15698724581729698,0.08976608641183537,-0.33356400547741527,-0.21727002135212461,-0.15723460283596177,-0.09624462813268847,0.01916752487321774,0.00046192780747476224
v_Intercept_subj.32.0,0.02645812892687154,0.09720615505564043,-0.16375138240084397,-0.039416997576506435,0.025829410259279872,0.09200857981033922,0.21914897214936038,0.0004461303620009303
v_Intercept_subj.33.0,-0.4453634629718318,0.10141726798388653,-0.6434859456889332,-0.5135589105935382,-0.44547835442068395,-0.3766905168424317,-0.247439873665246,0.0005087340686754384
v_Intercept_subj.34.0,-0.09434453815752351,0.09728685640616508,-0.28473153528794365,-0.15963744992498363,-0.0945130237327001,-0.028724419163956016,0.09738424895113897,0.0005402538952566385
v_Intercept_subj.35.0,0.3105502682691475,0.10412659265855649,0.10741901348797106,0.2401533366535834,0.3104093341163602,0.3812078174621122,0.5152393048592315,0.00045049421164254785
v_Intercept_subj.36.0,-0.013921979779885326,0.09915504706838539,-0.20826256210178873,-0.08110211860337971,-0.013622421376614957,0.053546256145471094,0.18038182171080772,0.0005132126931066441
v_Intercept_subj.37.0,-0.05098423787264771,0.08309390217924076,-0.21419711779641792,-0.10713939678350212,-0.05114139045260871,0.004919031071206864,0.11270870500216205,0.00044309764584980185
v_Intercept_subj.38.0,0.12632724438862525,0.1079053458330796,-0.08657913684850749,0.053729115572045544,0.12601063462595025,0.19936648494722486,0.33700244581944816,0.00046611780285140596
v_Intercept_subj.39.0,0.18960507816350108,0.09447684781735109,0.0047860192572673765,0.12599866173525237,0.1895659282452035,0.25374128673888424,0.3737093720190503,0.00047620372794599165
v_Intercept_subj.40.0,0.4648707787788158,0.09034248099175787,0.28842668812698,0.403945460587838,0.4646813091049026,0.525325616926051,0.6423563247746762,0.00039581275228177897
v_Intercept_subj.41.0,0.04939132543389873,0.09876313788026266,-0.14377743220907957,-0.017294466906283473,0.04938156330844838,0.11550901027745356,0.24394826746830284,0.00047461927985254973
v_Intercept_subj.42.0,-0.007230580416570058,0.0923245883243619,-0.18871393309672196,-0.06911627050412922,-0.006682193350914439,0.054680286898678876,0.17316015680950095,0.0004228732828962307
v_Intercept_subj.43.0,0.32896933701032993,0.09775290065214412,0.13929713744177044,0.2630154664480457,0.32837216944297665,0.3947046920434139,0.5224952015299074,0.0004993920004363041
v_Intercept_subj.44.0,0.44507069003911603,0.10206169774528806,0.24469495053235296,0.37612025917205216,0.44526490353173664,0.5135349064756339,0.6456880756586942,0.0004638384304211364
v_Intercept_subj.45.0,0.3478186055174095,0.09273911655266433,0.16780249940796207,0.28474172989669655,0.3477620822184957,0.4103586205604365,0.5295194653619921,0.00037415578828397443
v_Intercept_subj.46.0,-0.2768723361972119,0.10532930129927326,-0.4827176698809919,-0.3477265714159292,-0.27768323129631867,-0.205897488960391,-0.06934645640541881,0.0005102064949294215
v_Intercept_subj.47.0,0.22077701825209414,0.10488205951997785,0.0152621696621182,0.15041088929531027,0.22116934674076666,0.29093202874773416,0.4276156281436025,0.0005563874482890902
v_Intercept_subj.48.0,0.15768478342934536,0.1180375650812378,-0.07412832863246564,0.07804311007855674,0.1574075368207854,0.2369378477238102,0.38889140822901175,0.0005252853780218829
v_Intercept_subj.49.0,0.5297648217662401,0.10726042375317842,0.31993155405806223,0.45746969327547415,0.5297319111256462,0.6020166540794882,0.7416906384420685,0.0005502094966014445
v_stim,1.767542094620166,0.05977212457271232,1.6513619873619754,1.7275743467102087,1.7669849528148018,1.8068844729003062,1.8875382411084087,0.00023777203125590268
v_stim_std,0.34834173651387335,0.051827952473365115,0.25688219464109135,0.31221520968007455,0.34492940512594555,0.38034319948107914,0.4600474064325681,0.00028957001297096676
v_stim_subj.1.0,1.7102640532248867,0.2069627760934862,1.3096248742034513,1.5708081184934197,1.7073658731623027,1.8457217139084765,2.127020629439224,0.0009370657641122896
v_stim_subj.2.0,1.9009019521115964,0.17581279056471205,1.5575831309714951,1.780829001993744,1.9004069235614398,2.0186662036479124,2.2456137840315566,0.0006953971040686597
v_stim_subj.3.0,1.585870488219467,0.15903834076882403,1.2764778790102755,1.4792103990348378,1.5844544020946425,1.6914731596362855,1.901275231667344,0.0006752752311332206
v_stim_subj.4.0,2.193619676970448,0.23795821799982803,1.7337785900357732,2.0324000454645645,2.191385323316696,2.350975516960404,2.670899365938821,0.000986345366916417
v_stim_subj.5.0,1.793940429732921,0.195810054720737,1.4121268908986682,1.6628902572776183,1.7933592843082575,1.9246718092333945,2.179231392503211,0.0008402748030624515
v_stim_subj.6.0,1.6408637488304434,0.17892887934531257,1.291218234293457,1.5208582572147917,1.640033827842578,1.7598617165612471,1.9944352771795828,0.000708366422912043
v_stim_subj.7.0,1.4967704369741865,0.16487442613172157,1.1780320692005786,1.3848201668325382,1.4953151759581789,1.6058959052665562,1.8244557801773853,0.0007276583680331882
v_stim_subj.8.0,2.0558276388599355,0.19762030038944728,1.6707948643972155,1.922607558349442,2.054009822285576,2.1869953440891097,2.447221114219648,0.0008452507996701364
v_stim_subj.9.0,1.9090037538632858,0.17348210637417144,1.5694108112112006,1.7918506722826424,1.908474177594204,2.025794142934884,2.2497858566237587,0.0006574305639604498
