,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_stim_subj.13.0,1.9713363058805153,0.20585247517910107,1.57352586016621,1.8314913725039816,1.9693835631494236,2.109110993664268,2.3817728454151474,0.0009298267938434735
v_stim_subj.14.0,2.098623822441091,0.1923996790499645,1.7261838486149899,1.9691268549471068,2.097639555769346,2.2277118262312436,2.4787479238790016,0.0008858405838289559
v_stim_subj.15.0,2.0657724371475155,0.2045828971711222,1.6709785981340342,1.9258278850038149,2.064612851523581,2.2032722616333706,2.468723410516302,0.0009264280931596227
v_stim_subj.16.0,1.6212649222509745,0.16219855415517495,1.3045056158173247,1.5112672563840006,1.6205831492152867,1.7298268270507218,1.9405803081725483,0.0005891816274860056
v_stim_subj.17.0,1.7157070587164247,0.20162764577232797,1.3202630388623062,1.5801149071268852,1.7154939539874174,1.8517108335505164,2.10967703820956,0.0008662190668743692
v_stim_subj.18.0,2.1548402015540677,0.19921383984596253,1.7717708015240015,2.0194065104505636,2.151979640934665,2.287888801652792,2.5544238004212847,0.000864535453928939
v_stim_subj.20.0,1.7063464493544587,0.186120366915036,1.3431711734724878,1.5812160683958998,1.7061539357005195,1.8304128542131846,2.075240312278913,0.0007791305837204171
v_stim_subj.21.0,1.709970980862029,0.1757903998821099,1.366897648992734,1.5908150268425048,1.709193066145398,1.8290248442387163,2.057888890080268,0.0007940431024447279
v_stim_subj.22.0,1.3810035260307028,0.15405996645974623,1.078379546621967,1.2763837285728534,1.3825268822964725,1.4847482218648675,1.684073326148523,0.000706434963916363
v_stim_subj.23.0,1.7819600764549812,0.16715409193024264,1.4552452624702925,1.6690021658792293,1.7815835107490787,1.8942845243962563,2.1095103725202957,0.0006712670808781674
v_stim_subj.24.0,1.5806751712040674,0.16178077497568924,1.2659506345592528,1.4716485580127798,1.580009730077494,1.688892400266085,1.8990827790487192,0.0008350173116492346
v_stim_subj.25.0,1.5338674205279619,0.16628824109805954,1.21222704127344,1.4217236857818205,1.5332144889815904,1.645061406883175,1.8609227063997422,0.0006897474456101708
v_stim_subj.26.0,1.7394636068551543,0.178057549022073,1.3911297178251625,1.6192077319771874,1.7390527706369232,1.860105513024482,2.088961507421024,0.00079992750503068
v_stim_subj.27.0,1.536440179329717,0.15291750854229824,1.2389648341788981,1.4328419843182278,1.5352768556558083,1.6381265037019557,1.8420955213373302,0.0006466689821261013
v_stim_subj.28.0,2.160029432274698,0.19975035436098787,1.7795488140598545,2.0244998949444404,2.155274782940774,2.2915582677246285,2.5653359864727188,0.0009011521327738131
v_stim_subj.29.0,1.6852864321128471,0.2032174319351553,1.2813758566090128,1.5482640920734574,1.687798110370648,1.823233524482474,2.077711794622151,0.0008965660811070331
v_stim_subj.30.0,1.8612368221424591,0.19966731124230971,1.4780245548213378,1.725815898895097,1.8599811191034248,1.994599034313006,2.259023290906223,0.000904561636756253
v_stim_subj.31.0,1.4686643219911046,0.15197921355520916,1.1689736062763234,1.3667052473577652,1.4686010380492538,1.5714499295374225,1.767120943275653,0.000665858175680916
v_stim_subj.32.0,2.1294530831394924,0.19465828830745172,1.752945222468657,1.9974145375974899,2.127806924162592,2.2598177606116083,2.5156682819530065,0.0008000123445942398
v_stim_subj.33.0,2.0664623476920863,0.18417834700758043,1.7073592494545131,1.941982254493716,2.0668924806529807,2.191786998686514,2.425962806889216,0.0007002198952902629
v_stim_subj.34.0,1.490073626603721,0.18503692480651449,1.1310898216210818,1.3645330120798074,1.4892122613335996,1.6148042084164194,1.8553629931213211,0.0014264654902346292
v_stim_subj.35.0,1.6286977521484522,0.1767215009806324,1.281997614335501,1.5088048343337672,1.6288471479311135,1.7488799915807725,1.9722082352678223,0.0008229363074194224
v_stim_subj.36.0,2.176785130250523,0.19262837522098852,1.8055669575870792,2.046011266375128,2.174686776363393,2.305130986628229,2.560980048836732,0.0008734648360982962
v_stim_subj.37.0,1.358248327239064,0.1662678698667048,1.0271476600027762,1.2465141591844415,1.3620125553339038,1.4713987240959876,1.6781876838410832,0.0007061153170805606
v_stim_subj.38.0,1.3773797585588743,0.1653089334751617,1.052598184167119,1.2660208159104598,1.377377226281933,1.4882921630528052,1.7025556989862554,0.0007934893350343816
v_stim_subj.39.0,1.4955821024676095,0.1598007343546469,1.1845734631088007,1.3877397552233663,1.4947002204252464,1.6027513327345428,1.8113675336755382,0.0006688272519945473
v_stim_subj.40.0,1.8033259222455196,0.17153058567074764,1.4734800087396038,1.6864722346334327,1.8015618877391446,1.9187177181301485,2.1439975092093637,0.0007586531425861911
v_stim_subj.41.0,1.864350906091779,0.18187439305771397,1.5092712578927892,1.7413850652231586,1.8633089869851585,1.986437229588417,2.2217679881870387,0.0007283641688784834
v_stim_subj.42.0,1.8285155194173666,0.1813198778640986,1.474670480562535,1.7062886951297644,1.8266019170988563,1.9501472404343267,2.1864690017986,0.0006968126489402383
v_stim_subj.43.0,1.6705836706040333,0.17042941879698018,1.3333884664015656,1.5563565812955498,1.6713086033996016,1.785402946754929,2.003093230290879,0.0006662721059013218
v_stim_subj.44.0,2.1066524772955795,0.20443517083358295,1.7226621739340786,1.9677790962707276,2.1012542425103984,2.2382638859389745,2.5265881666191503,0.0008819791792080202
v_stim_subj.45.0,1.3709782697625088,0.16014043060741687,1.0599190375373913,1.2628255809260054,1.3692721094797093,1.4770918594858942,1.689119308457252,0.0006784907236483857
v_stim_subj.46.0,1.3291791093278462,0.16329622337167768,1.0113227427810851,1.2183817397040684,1.3293246387462636,1.4386288274758439,1.6495651506391555,0.0007354242672641887
v_stim_subj.47.0,1.6883300733516102,0.17378228325862924,1.3502369416697326,1.5714260466246999,1.6874753654519066,1.803797057404402,2.033034033569914,0.0006852777416863109
v_stim_subj.48.0,2.3379991237673776,0.22996233237219976,1.9039539022175294,2.1809222971251963,2.3329690387062443,2.488828571941348,2.806122601017736,0.0010905649165554438
v_stim_subj.49.0,2.2790816159817093,0.20936025673357048,1.8791821045422454,2.135884242312751,2.276464819992261,2.4188712352524844,2.696655094200412,0.0009807184228886072
z_Intercept,0.4727050471384263,0.006656674007784826,0.45967988145771727,0.46817521414815577,0.47271222745262553,0.4771548378535104,0.4856964958499688,6.794956714715203e-05
z_Intercept_std,0.152470698520539,0.018691636932234187,0.1176584850300994,0.1396813563486083,0.15178214257215358,0.16456801632209778,0.19103669361479392,0.00011510778894875911
z_Intercept_subj.1.0,0.44051316660376605,0.022003509571033607,0.3982637737754933,0.4252967650929906,0.4404399482460102,0.45534084166018834,0.48387725571252643,0.000207825854918509
z_Intercept_subj.2.0,0.4787575307419359,0.019837615408078945,0.4392645707901841,0.46538475357219283,0.47877669771830855,0.4920243814373768,0.5174744864158652,0.00018488665061395856
z_Intercept_subj.3.0,0.42848772999069956,0.021900489407212405,0.3863576557634632,0.4136444207617293,0.4284949212590892,0.4431905855643298,0.47202556156850745,0.0002459786488937878
z_Intercept_subj.4.0,0.44388078867310493,0.020904096095743032,0.4031953141645942,0.4298129927722584,0.44378772561902385,0.4577280443869609,0.4858010640198961,0.00020205340815009141
z_Intercept_subj.5.0,0.5382549867956008,0.021481682028947402,0.4961871764054582,0.5236584727063162,0.5382627032803007,0.5526950549573655,0.580317836228349,0.00022076775028183365
z_Intercept_subj.6.0,0.51066423443526,0.02465834647067033,0.463116686759167,0.4938824228990694,0.510299958062201,0.5271827936809816,0.5594416123983911,0.00030400106904120025
z_Intercept_subj.7.0,0.41380931873787913,0.021766504344333353,0.3709686917225411,0.3993258774896359,0.4135275141693777,0.4286239633849091,0.45664295260227733,0.00022608664045516608
z_Intercept_subj.8.0,0.47208615456595,0.020392428545761572,0.43207164910321105,0.4583944471285022,0.4721268995629247,0.4858138351925411,0.511539507425932,0.0001786853309509588
z_Intercept_subj.9.0,0.4887334998288124,0.01978643777695191,0.45051278680174794,0.4752023703813972,0.4886376565759165,0.5020103687043579,0.5281825381969766,0.00019081788240751788
z_Intercept_subj.10.0,0.4124328397805281,0.021390664206189885,0.3706151787478325,0.3980836455300147,0.4126222547786902,0.42688572262206204,0.454397221548875,0.00022987109002319933
z_Intercept_subj.11.0,0.49930260121181047,0.02098886480378996,0.4577562327364523,0.48507211459656946,0.49933334379221694,0.5135493955398204,0.5404322870286685,0.00022173778005138176
z_Intercept_subj.12.0,0.468194289250504,0.020801097884008704,0.427256880570002,0.4541155579182588,0.46813668223547794,0.4819187609673777,0.5094500571490533,0.00020118775583393214
z_Intercept_subj.13.0,0.5084668621344615,0.024052445705429353,0.4620796355169266,0.4920030771761924,0.5081696099583305,0.5246379797356688,0.5564171370803065,0.0002630061331113502
z_Intercept_subj.14.0,0.5081252779943879,0.020326957286182317,0.46887558195549683,0.49426132933683004,0.5080549006306934,0.5218380137730011,0.5481818376700531,0.00019372082185244052
z_Intercept_subj.15.0,0.41853732431466656,0.02198141092538906,0.37529973425955315,0.4038644121233891,0.4185395086247838,0.43340579628230563,0.46203169643849146,0.0002313506511694171
z_Intercept_subj.16.0,0.4696075285869886,0.021097147312997153,0.4288303208082586,0.4552911798232572,0.46947382435613355,0.4837318409315464,0.5115729081292559,0.00020571850464084785
z_Intercept_subj.17.0,0.47041969874975187,0.020219508071618906,0.4309748259917388,0.45674115264781273,0.4702745362752176,0.484009116646946,0.5106955450373508,0.00018180629768031252
z_Intercept_subj.18.0,0.44653120510439215,0.02020830475573086,0.40686775897526717,0.4327761479991634,0.4465503605415104,0.46016048364217377,0.48618113752117986,0.00020934363325987652
z_Intercept_subj.20.0,0.5140853614244777,0.02170226675301491,0.47094878148518166,0.49945999292182836,0.5143750971970555,0.5288683958685088,0.5560392423566676,0.0002121137549096768
z_Intercept_subj.21.0,0.4950001363047777,0.02129532145649767,0.4538199563269816,0.480346150986579,0.4948251127509849,0.5095152499083305,0.536545787861656,0.00018909694462177976
z_Intercept_subj.22.0,0.4150628418240422,0.02180145030488238,0.37252917354846965,0.40022204593333616,0.4149235506969983,0.42981427101242786,0.4579275446482132,0.00021542840741187904
z_Intercept_subj.23.0,0.5384702392330659,0.022805236768063144,0.4936696018627588,0.5230380507271649,0.5385322075391122,0.5538591596985245,0.5832810549898982,0.00024194405671554162
z_Intercept_subj.24.0,0.45233049654566115,0.021740266793815397,0.40970257001250526,0.4378075720482257,0.4523657513509316,0.46687831919671324,0.4950509374183179,0.00023437528776262898
z_Intercept_subj.25.0,0.44706933609263905,0.021216901509623222,0.4050323785077131,0.4327385130226508,0.4471503847199859,0.46150850321461684,0.4877569266366684,0.00019199304655780953
z_Intercept_subj.26.0,0.4373134242280272,0.020531363033235273,0.3968180382211178,0.4236885321514022,0.43728281108186823,0.4512012691445879,0.47757433251357023,0.00019755962883639426
z_Intercept_subj.27.0,0.496775740814527,0.020863151266627983,0.45609222767331625,0.4826097500569459,0.49665694694596907,0.5109966768102,0.5381900502522162,0.0002000356757310865
z_Intercept_subj.28.0,0.4892976131518392,0.02179820318208278,0.446309886957983,0.47460271439061347,0.4892397236404076,0.5036812919500695,0.5328438688636637,0.00023243482455576132
z_Intercept_subj.29.0,0.4801166273298631,0.02108307202652148,0.4388005481060509,0.46598478043100283,0.4802293881847348,0.49429877848385523,0.5219870973762508,0.000184828793095073
z_Intercept_subj.30.0,0.42950479008580333,0.022172065309756257,0.38676595690759136,0.414498713433475,0.42937458020270897,0.44422192390628773,0.47273558898689155,0.0002330698100552931
z_Intercept_subj.31.0,0.47733035764279,0.021675833864641152,0.4351549962364898,0.4627105878210697,0.4774283781240298,0.4920252018682783,0.5200213576778218,0.00021105356692494476
z_Intercept_subj.32.0,0.4453935360491357,0.02044428233982906,0.40597529712446206,0.4315055419543978,0.4453714166471217,0.4591519000942609,0.4852012372543177,0.0002144943277057483
z_Intercept_subj.33.0,0.5292817621828744,0.020788903487938458,0.48900822846217784,0.5151168301537549,0.5291977789039071,0.5434278940301294,0.5702369815135604,0.00020423303134014387
z_Intercept_subj.34.0,0.4998370109079418,0.02259486019942624,0.45564192489603966,0.4846762173146127,0.49963545615576105,0.5152310245796321,0.5435108989493783,0.00026653187346524417
z_Intercept_subj.35.0,0.46798797375502704,0.02043233962336345,0.4278761893948573,0.45429901991912475,0.4681663314796709,0.4816613631918854,0.5078926854607211,0.0002031031280169373
z_Intercept_subj.36.0,0.47258104993367295,0.020698758188065696,0.4322281088053355,0.4587931227356645,0.4726718525738558,0.4862661860302782,0.5135809393450165,0.000186461323542061
z_Intercept_subj.37.0,0.45598920813698585,0.021503540456515403,0.41422980212168165,0.4415650004619142,0.4558214544138575,0.47049000982308753,0.498697935817186,0.00019672765877849584
z_Intercept_subj.38.0,0.4606977760544329,0.020564980236584682,0.4199961377720422,0.4467053907395732,0.4606351430052832,0.47458513727431495,0.5015865143680279,0.0001881620708617662
z_Intercept_subj.39.0,0.4842683278619361,0.02089049182808663,0.44340716188018053,0.4702620648560429,0.48428182193790675,0.49840846706915143,0.5252314915024334,0.00020772780723595373
z_Intercept_subj.40.0,0.48158460294033,0.020555028305462842,0.4414609210053621,0.46778036627737757,0.4813640333448132,0.4953051138271901,0.5223067125672305,0.00019267571823041856
z_Intercept_subj.41.0,0.5227068024253609,0.021441756481387474,0.4810727530256161,0.5079988924545192,0.5227649335537183,0.5372415528724523,0.5647478580972162,0.00019769907706502547
z_Intercept_subj.42.0,0.483365552476503,0.020507835938032796,0.443664582966481,0.4696184098519171,0.48330480131786285,0.49715422830355716,0.5237712126971439,0.00018059266092075032
z_Intercept_subj.43.0,0.4914791869898359,0.02027589864705941,0.45121354047786694,0.477977877306222,0.4915110986455547,0.5050677723309142,0.5312090794233101,0.00020280383450324192
z_Intercept_subj.44.0,0.4844303902005186,0.020371810186591895,0.444324913565298,0.47088466177940896,0.4844343125555807,0.498133152476404,0.5244469436832853,0.0001724675790535832
z_Intercept_subj.45.0,0.45736727437458097,0.02074856819659413,0.4165075383211327,0.44352498235972654,0.45736518266935144,0.47135713730111994,0.49777756229590925,0.0001884266895429003
z_Intercept_subj.46.0,0.41277380935009267,0.022552432472426286,0.36880387373278156,0.3975746046527046,0.412815845831418,0.4279128224426412,0.45689330209777756,0.0002321353578643689
z_Intercept_subj.47.0,0.5451771159359212,0.022069408100859226,0.5026956825083612,0.5302986616114025,0.5449522159481305,0.5601281559506663,0.5887640355206211,0.00022724061115141845
z_Intercept_subj.48.0,0.47393627560882856,0.022316924711757787,0.43125351441807147,0.45856999550845223,0.4741546337585618,0.4890814021568221,0.5173686910805783,0.00026293410944231566
z_Intercept_subj.49.0,0.4411189950881565,0.02000802356991741,0.40197554787047934,0.42760339226534516,0.4412287209849695,0.45455212885366275,0.47986819812017045,0.00019291772237110043
