,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.53.0,0.5132987491291928,0.018037269766429033,0.4673260053307727,0.5065610980857903,0.5176690942893138,0.5256476918830557,0.5372056686531683,0.00012102746016309615
t_subj.54.0,0.5663509571583925,0.020412685960644522,0.5302237867467753,0.5534466016946648,0.5640862283649709,0.5764901282791807,0.6106219979718157,0.00011390362014490362
t_subj.55.0,0.4811896890645869,0.010646271141983927,0.4572416161589014,0.47479214846063855,0.48236038771373513,0.4888692589538809,0.4984890928051795,5.740380735511758e-05
t_subj.57.0,0.5159062359029742,0.016079807912217865,0.4872631942572254,0.5068692857229606,0.5155858392510789,0.5235505723447003,0.5564225510540481,9.925322768334765e-05
t_subj.58.0,0.5150293610332942,0.01789280612281874,0.4757915146379047,0.5049111032746386,0.5167429621632871,0.5273094302477382,0.5444768000632172,9.155830103651435e-05
t_subj.59.0,0.4083607784880992,0.029228339263277545,0.35571678634629805,0.38189338691155633,0.4148579143925756,0.43320620994541964,0.45349424247964343,0.0002274523414784567
t_subj.60.0,0.49226457453994044,0.011483504466642206,0.46692938605931256,0.48521264606704095,0.49328796792638313,0.5004554518608154,0.5116406526379786,6.667460036176892e-05
t_subj.61.0,0.6388763799463302,0.014776285071550974,0.6066524573869384,0.6297332105684736,0.6401252519007573,0.6492126208992697,0.6642844753798451,7.078648305664016e-05
t_subj.62.0,0.35588894753529865,0.023666863384558284,0.2913740532422568,0.35010153080388823,0.36100515981420345,0.37012645469734756,0.38813894074105926,0.00038123520753072145
t_subj.63.0,0.584925777625837,0.0163385012576629,0.5482995236809499,0.574978810832171,0.5865282164280867,0.5966181108478362,0.6121519873727892,9.861284823606592e-05
t_subj.64.0,0.6728923771010312,0.01248810049728292,0.6454096452577615,0.6652281387318962,0.6739904706177929,0.6817566006579908,0.6941632852314539,5.538323593933234e-05
t_subj.66.0,0.47475883933733765,0.011151519683620669,0.451983110189862,0.4681278943782918,0.47523455114535934,0.4817308528894625,0.4958957005995421,5.692368553590323e-05
t_subj.67.0,0.45816913699185835,0.011451025368168504,0.4330936710144822,0.45120298772445183,0.4592015787059983,0.46628450985077735,0.47755697894726895,4.997596872832297e-05
t_subj.68.0,0.5040819358807763,0.00819508013274977,0.4859901884385755,0.49901244254986415,0.504824851933017,0.5099332532417882,0.5179905871803667,3.950590245832359e-05
t_subj.69.0,0.5214495551428295,0.019278827920881914,0.47565138154957776,0.5107913978106791,0.523500117770638,0.5346983607993138,0.5523450113717601,0.00010350563116952747
t_subj.71.0,0.5344594428154504,0.014030589284693527,0.5037866774719248,0.5258949466934927,0.5356209540047794,0.5441188460383053,0.5586293281406446,6.547670016871483e-05
t_subj.72.0,0.5156965088595282,0.015051961548391701,0.48282769955853533,0.506411298426602,0.5169730376034165,0.526406195108801,0.54130163182677,7.646864945092879e-05
