Parameter,Rhat
v_Intercept_subj.22.0,1.0001590050407676
v_Intercept_subj.23.0,0.9999981671644967
v_Intercept_subj.24.0,1.0000267996166288
v_Intercept_subj.25.0,1.000141854484379
v_Intercept_subj.26.0,1.0000430519431953
v_Intercept_subj.27.0,1.0001681759258112
v_Intercept_subj.29.0,1.000072868202193
v_Intercept_subj.30.0,1.0000400884521046
v_Intercept_subj.31.0,1.0000069391647326
v_Intercept_subj.32.0,1.0000166407162014
v_Intercept_subj.33.0,1.0000226448465332
v_Intercept_subj.34.0,1.0001846728316113
v_Intercept_subj.35.0,1.0000304343221527
v_Intercept_subj.36.0,1.0000209103568334
v_Intercept_subj.37.0,1.000005880680222
v_Intercept_subj.39.0,1.00001130594136
v_Intercept_subj.40.0,0.9999974027869262
v_Intercept_subj.41.0,1.0000381499325897
v_Intercept_subj.42.0,0.9999935850281193
v_Intercept_subj.43.0,0.999981695421187
v_Intercept_subj.44.0,0.9999707398387364
v_Intercept_subj.45.0,0.9999764758314856
v_Intercept_subj.46.0,0.9999856755350046
v_Intercept_subj.47.0,1.000065167420137
v_Intercept_subj.49.0,1.0000011020370894
v_Intercept_subj.52.0,0.999968298587773
v_Intercept_subj.53.0,1.0000436585062125
v_Intercept_subj.54.0,1.0000545912594145
v_Intercept_subj.55.0,0.9999959842121436
v_Intercept_subj.57.0,1.0000801371920225
v_Intercept_subj.58.0,1.0000002652972257
v_Intercept_subj.59.0,1.000047150344382
v_Intercept_subj.60.0,0.9999970618223124
v_Intercept_subj.61.0,0.9999758630405877
v_Intercept_subj.62.0,0.9999965403161541
v_Intercept_subj.63.0,1.0000516872434346
v_Intercept_subj.64.0,1.000019227032368
v_Intercept_subj.66.0,0.9999989609447607
v_Intercept_subj.67.0,1.0000322300497233
v_Intercept_subj.68.0,0.999967447644619
v_Intercept_subj.69.0,1.0000240744949551
v_Intercept_subj.71.0,0.999974400614943
v_Intercept_subj.72.0,1.00003829861174
v_Intercept_subj.73.0,1.00003384333237
v_Intercept_subj.74.0,0.9999886621207296
v_Intercept_subj.75.0,1.0001915799975019
v_Intercept_subj.76.0,0.9999711207427211
v_Intercept_subj.77.0,0.9999690953059003
v_Intercept_subj.78.0,0.9999902819808302
v_Intercept_subj.80.0,1.0001517177115835
v_Intercept_subj.81.0,1.0000378666255114
v_Intercept_subj.82.0,0.9999651109370373
v_Intercept_subj.83.0,1.0000197317127049
v_Intercept_subj.84.0,1.0000183744609465
v_Intercept_subj.85.0,0.9999741830024493
v_Intercept_subj.88.0,1.0000316360627417
v_Intercept_subj.89.0,1.0000667939491579
v_Intercept_subj.94.0,0.9999795245610538
v_Intercept_subj.95.0,0.9999881480869168
v_Intercept_subj.100.0,0.9999788084244474
v_Intercept_subj.103.0,0.9999940925004457
v_Intercept_subj.104.0,1.0000259269471352
v_Intercept_subj.107.0,0.9999660171273638
v_Intercept_subj.108.0,0.9999670901553476
v_Intercept_subj.109.0,0.9999668027698498
v_Intercept_subj.111.0,0.9999735306321635
v_Intercept_subj.114.0,1.0000134637399625
v_Intercept_subj.116.0,0.9999867588335519
v_Intercept_subj.117.0,1.0000693953109097
v_Intercept_subj.120.0,0.9999712024018569
v_Intercept_subj.122.0,1.00002482729956
v_Intercept_subj.123.0,1.000002186553967
v_Intercept_subj.128.0,0.9999856858804279
v_Intercept_subj.129.0,1.0000189695222281
v_Intercept_subj.138.0,1.000042628437968
v_Intercept_subj.139.0,1.0000474440742133
v_Intercept_subj.143.0,1.0001311735261613
v_Intercept_subj.145.0,1.000024693675456
v_Intercept_subj.147.0,1.000026780902052
v_Intercept_subj.150.0,1.000001154453118
v_Intercept_subj.151.0,0.9999734545825656
v_Intercept_subj.152.0,1.0000113231624776
v_Intercept_subj.153.0,1.0000078442153975
v_Intercept_subj.154.0,1.0001105658683154
v_Intercept_subj.155.0,1.0001304307835486
v_Intercept_subj.156.0,0.9999736986030284
v_Intercept_subj.158.0,1.0000079706211742
v_Intercept_subj.160.0,0.9999780404495511
v_Intercept_subj.161.0,1.0000639103673656
v_Intercept_subj.162.0,0.9999924345718034
v_Intercept_subj.163.0,1.0000468452384779
v_Intercept_subj.165.0,0.9999697708606895
v_Intercept_subj.166.0,1.0000509570314875
v_Intercept_subj.168.0,0.9999763383607506
v_Intercept_subj.171.0,1.000013961148267
v_stim,1.0001423096842368
v_stim_std,1.0001182254849736
v_stim_subj.15.0,1.0000541389195612
v_stim_subj.20.0,0.9999961409793605
v_stim_subj.22.0,0.9999856192667315
v_stim_subj.23.0,1.0000241830236951
v_stim_subj.24.0,0.9999859028780621
v_stim_subj.25.0,1.000117083138874
v_stim_subj.26.0,1.0000290788474
v_stim_subj.27.0,1.0001988997856577
v_stim_subj.29.0,1.0000240658470116
v_stim_subj.30.0,1.0001181194940925
v_stim_subj.31.0,0.9999837590340545
v_stim_subj.32.0,0.9999675681456985
v_stim_subj.33.0,0.9999792349257677
v_stim_subj.34.0,0.9999837928170647
v_stim_subj.35.0,1.0000061067282677
v_stim_subj.36.0,1.000019848808678
v_stim_subj.37.0,0.9999767755052463
v_stim_subj.39.0,1.000002538453486
v_stim_subj.40.0,1.0000131523565383
v_stim_subj.41.0,1.0000903553168041
v_stim_subj.42.0,0.9999712115053475
v_stim_subj.43.0,1.0000255899652488
v_stim_subj.44.0,1.0000260949106552
v_stim_subj.45.0,0.9999771599041546
v_stim_subj.46.0,1.000103927500925
v_stim_subj.47.0,0.9999745670932351
v_stim_subj.49.0,0.9999961783637894
v_stim_subj.52.0,1.0000149018738844
v_stim_subj.53.0,1.0000881271055553
v_stim_subj.54.0,0.9999741784555283
v_stim_subj.55.0,0.9999939597082931
v_stim_subj.57.0,1.0000314171925115
v_stim_subj.58.0,0.9999711452908656
v_stim_subj.59.0,0.9999778257423259
v_stim_subj.60.0,1.0000281197118637
v_stim_subj.61.0,0.9999943169203491
v_stim_subj.62.0,0.9999969267813017
v_stim_subj.63.0,1.000013532087235
v_stim_subj.64.0,1.000002775111252
v_stim_subj.66.0,0.9999992881448728
v_stim_subj.67.0,0.999975264857766
v_stim_subj.68.0,1.0000204218106834
v_stim_subj.69.0,1.0000362746162577
v_stim_subj.71.0,0.9999793807504995
v_stim_subj.72.0,1.0000645517949793
v_stim_subj.73.0,1.0000081871810942
v_stim_subj.74.0,1.0000106699624292
v_stim_subj.75.0,0.9999819561784495
v_stim_subj.76.0,1.000070343673466
v_stim_subj.77.0,0.9999814726464817
v_stim_subj.78.0,1.0000073028289558
v_stim_subj.80.0,0.9999922049512573
v_stim_subj.81.0,1.0000209744701527
v_stim_subj.82.0,1.0000049772642865
v_stim_subj.83.0,1.0000070432682502
v_stim_subj.84.0,0.9999826524525794
v_stim_subj.85.0,1.000003952103856
v_stim_subj.88.0,0.9999927980137804
v_stim_subj.89.0,1.0000157361804525
v_stim_subj.94.0,0.9999661134551588
v_stim_subj.95.0,0.9999808661524107
v_stim_subj.100.0,1.000299499871654
v_stim_subj.103.0,1.0000313529946248
v_stim_subj.104.0,0.9999666811605773
v_stim_subj.107.0,1.000066992362139
v_stim_subj.108.0,1.0000588973378937
v_stim_subj.109.0,0.9999687505724887
v_stim_subj.111.0,1.0000208671572357
v_stim_subj.114.0,0.9999732806834799
v_stim_subj.116.0,1.0000213694599445
v_stim_subj.117.0,1.0000806448967021
v_stim_subj.120.0,1.0001767349744553
v_stim_subj.122.0,1.0000413652582334
v_stim_subj.123.0,1.0000439943503996
v_stim_subj.128.0,1.000027553263051
v_stim_subj.129.0,1.0000157974212613
v_stim_subj.138.0,0.9999784445098515
v_stim_subj.139.0,0.9999762151130718
v_stim_subj.143.0,1.0000546428520845
v_stim_subj.145.0,0.9999797341640155
v_stim_subj.147.0,1.0000058685571196
v_stim_subj.150.0,0.9999880778030159
v_stim_subj.151.0,1.0000168205466642
v_stim_subj.152.0,1.0001308096993375
v_stim_subj.153.0,1.0000559473307526
v_stim_subj.154.0,1.0000236720740678
v_stim_subj.155.0,0.9999796087867587
v_stim_subj.156.0,0.9999812589223426
v_stim_subj.158.0,0.9999886577906759
v_stim_subj.160.0,1.0000368078691806
v_stim_subj.161.0,1.0001335298515723
v_stim_subj.162.0,1.0000608040542749
v_stim_subj.163.0,0.9999843885127417
v_stim_subj.165.0,1.0000868734807529
v_stim_subj.166.0,0.9999828715477627
v_stim_subj.168.0,1.0000112880477767
v_stim_subj.171.0,1.0000255454705629
v_condition,0.9999691323414002
v_condition_std,1.0001655260040012
v_condition_subj.15.0,1.0000101088772282
v_condition_subj.20.0,1.0000798649986935
v_condition_subj.22.0,0.9999756952665171
v_condition_subj.23.0,1.000092920246325
v_condition_subj.24.0,1.0000049388468195
v_condition_subj.25.0,0.9999894221524444
v_condition_subj.26.0,0.9999678202644642
v_condition_subj.27.0,1.000043151988916
v_condition_subj.29.0,0.9999846750214811
v_condition_subj.30.0,1.0000185875325094
v_condition_subj.31.0,1.0000092125193922
v_condition_subj.32.0,0.9999945462443061
v_condition_subj.33.0,1.0001497412651712
v_condition_subj.34.0,1.0000408743897906
v_condition_subj.35.0,1.0000986546539512
v_condition_subj.36.0,0.9999856411308148
v_condition_subj.37.0,0.9999943996545775
v_condition_subj.39.0,1.0000042383031602
v_condition_subj.40.0,1.0000075959979795
v_condition_subj.41.0,1.0000240927033162
v_condition_subj.42.0,1.000070550063347
v_condition_subj.43.0,1.0000324291645941
v_condition_subj.44.0,1.0000117022211823
v_condition_subj.45.0,1.0000519010039401
v_condition_subj.46.0,1.0001430783395198
v_condition_subj.47.0,1.000076224996841
v_condition_subj.49.0,0.9999789561024307
v_condition_subj.52.0,1.0000809156363981
v_condition_subj.53.0,0.999993149193321
v_condition_subj.54.0,0.999973616012942
v_condition_subj.55.0,1.0000264548683229
v_condition_subj.57.0,0.9999716655972293
v_condition_subj.58.0,0.9999722865986684
v_condition_subj.59.0,1.0000348929685867
v_condition_subj.60.0,1.0001371246802284
v_condition_subj.61.0,1.0000235951074263
v_condition_subj.62.0,1.000027954866913
v_condition_subj.63.0,0.9999992375562362
v_condition_subj.64.0,1.0000298701937214
v_condition_subj.66.0,0.9999936601280658
v_condition_subj.67.0,0.9999753421173919
v_condition_subj.68.0,1.0000154371870875
v_condition_subj.69.0,0.9999880574668304
v_condition_subj.71.0,0.9999744188250093
v_condition_subj.72.0,1.0000410132476538
v_condition_subj.73.0,0.9999873286044185
v_condition_subj.74.0,0.9999641886574979
v_condition_subj.75.0,0.9999883939235177
v_condition_subj.76.0,0.9999661149883944
v_condition_subj.77.0,1.0000750076801228
v_condition_subj.78.0,0.9999793779480747
v_condition_subj.80.0,1.0000022058909865
v_condition_subj.81.0,0.9999898251725926
v_condition_subj.82.0,1.0000306993505759
v_condition_subj.83.0,0.9999803163222343
v_condition_subj.84.0,1.0000186209629933
v_condition_subj.85.0,1.0000033098672707
v_condition_subj.88.0,1.0000295957587846
v_condition_subj.89.0,0.9999862890296844
v_condition_subj.94.0,0.9999780637994707
v_condition_subj.95.0,1.000023973589946
v_condition_subj.100.0,1.000037185669938
v_condition_subj.103.0,1.0000346858627842
v_condition_subj.104.0,0.9999637644415219
v_condition_subj.107.0,1.0000071295889579
v_condition_subj.108.0,1.0000406092703795
v_condition_subj.109.0,0.9999798183436203
v_condition_subj.111.0,0.9999711537783519
v_condition_subj.114.0,1.0000516819734746
v_condition_subj.116.0,1.000008322595882
v_condition_subj.117.0,0.9999959774940127
v_condition_subj.120.0,1.0000616061306438
v_condition_subj.122.0,1.000032834056315
v_condition_subj.123.0,1.0001222793129607
v_condition_subj.128.0,0.9999830002689903
v_condition_subj.129.0,1.000036262448077
v_condition_subj.138.0,1.0000497656974197
v_condition_subj.139.0,0.9999780298249321
v_condition_subj.143.0,1.0000046667161855
v_condition_subj.145.0,0.9999795406362577
v_condition_subj.147.0,1.0000081750087118
v_condition_subj.150.0,1.0000754126338158
v_condition_subj.151.0,0.9999697839925441
v_condition_subj.152.0,0.9999952100213952
v_condition_subj.153.0,0.9999671172486544
v_condition_subj.154.0,1.0000183397876543
v_condition_subj.155.0,0.999963440658149
v_condition_subj.156.0,0.9999764976806678
v_condition_subj.158.0,1.0001387653672853
v_condition_subj.160.0,0.9999677776738032
v_condition_subj.161.0,0.9999777671758654
v_condition_subj.162.0,1.000007367101229
v_condition_subj.163.0,1.0000914444133155
v_condition_subj.165.0,1.0000127404569317
v_condition_subj.166.0,1.0000138477180538
v_condition_subj.168.0,0.9999931532228032
v_condition_subj.171.0,0.9999652737880234
z_Intercept_trans,1.0000784493201589
z_Intercept_std,0.9999723948035745
z_Intercept_subj_trans.15.0,1.000005523327957
z_Intercept_subj_trans.20.0,1.0001434062684886
z_Intercept_subj_trans.22.0,1.000120494003852
z_Intercept_subj_trans.23.0,1.0000219467794946
z_Intercept_subj_trans.24.0,0.9999887404584625
z_Intercept_subj_trans.25.0,1.0000943710853216
z_Intercept_subj_trans.26.0,1.0000506930868711
z_Intercept_subj_trans.27.0,1.0001729110063213
z_Intercept_subj_trans.29.0,1.0000283763840139
z_Intercept_subj_trans.30.0,1.0000525322267266
z_Intercept_subj_trans.31.0,1.000026972304661
z_Intercept_subj_trans.32.0,0.999977876736384
z_Intercept_subj_trans.33.0,1.000059044313493
z_Intercept_subj_trans.34.0,1.0000396893936072
z_Intercept_subj_trans.35.0,1.000129658047161
z_Intercept_subj_trans.36.0,1.0000099696538154
z_Intercept_subj_trans.37.0,1.000035027897597
z_Intercept_subj_trans.39.0,1.0000199610582576
z_Intercept_subj_trans.40.0,1.0000584355614055
z_Intercept_subj_trans.41.0,1.000101737825196
z_Intercept_subj_trans.42.0,1.0000155846145193
z_Intercept_subj_trans.43.0,1.0000794288498587
z_Intercept_subj_trans.44.0,0.9999963086777959
z_Intercept_subj_trans.45.0,0.9999778214924556
z_Intercept_subj_trans.46.0,0.9999696602187169
z_Intercept_subj_trans.47.0,1.0000620420105606
z_Intercept_subj_trans.49.0,1.0000072585551785
z_Intercept_subj_trans.52.0,1.0000471383618152
z_Intercept_subj_trans.53.0,1.0000264034772484
z_Intercept_subj_trans.54.0,1.0000235499313241
z_Intercept_subj_trans.55.0,1.0000997472172137
z_Intercept_subj_trans.57.0,1.000019154726483
z_Intercept_subj_trans.58.0,0.9999901095810603
z_Intercept_subj_trans.59.0,1.0001171704650107
z_Intercept_subj_trans.60.0,0.999975188862111
z_Intercept_subj_trans.61.0,0.9999942646925584
z_Intercept_subj_trans.62.0,0.999997180623246
z_Intercept_subj_trans.63.0,1.000006434625018
z_Intercept_subj_trans.64.0,0.9999994120374065
z_Intercept_subj_trans.66.0,0.9999704040456302
z_Intercept_subj_trans.67.0,1.000017434190766
z_Intercept_subj_trans.68.0,1.000021367520755
z_Intercept_subj_trans.69.0,0.9999985235349503
z_Intercept_subj_trans.71.0,0.9999863132480897
z_Intercept_subj_trans.72.0,1.000060999127704
z_Intercept_subj_trans.73.0,1.000001636544268
z_Intercept_subj_trans.74.0,0.9999717138208044
z_Intercept_subj_trans.75.0,1.0001292927111585
z_Intercept_subj_trans.76.0,0.9999712979272227
z_Intercept_subj_trans.77.0,0.9999816537482114
z_Intercept_subj_trans.78.0,1.0000180298392167
z_Intercept_subj_trans.80.0,1.0002145214097362
z_Intercept_subj_trans.81.0,1.000048590965989
z_Intercept_subj_trans.82.0,0.9999992635243562
z_Intercept_subj_trans.83.0,1.0000116826063257
z_Intercept_subj_trans.84.0,1.000001976314205
z_Intercept_subj_trans.85.0,1.0000291868788922
z_Intercept_subj_trans.88.0,1.0001055544658835
z_Intercept_subj_trans.89.0,1.0000225392386946
z_Intercept_subj_trans.94.0,0.9999694254865777
z_Intercept_subj_trans.95.0,0.9999749679934153
z_Intercept_subj_trans.100.0,1.0000105698339552
z_Intercept_subj_trans.103.0,1.0000671984553318
z_Intercept_subj_trans.104.0,0.999997576390419
z_Intercept_subj_trans.107.0,0.99997033362244
z_Intercept_subj_trans.108.0,0.9999994081165892
z_Intercept_subj_trans.109.0,1.0000062819276188
z_Intercept_subj_trans.111.0,1.0000531799692103
z_Intercept_subj_trans.114.0,0.999999705193901
z_Intercept_subj_trans.116.0,1.0000438818595492
z_Intercept_subj_trans.117.0,1.0000749993406843
z_Intercept_subj_trans.120.0,0.9999808379753878
z_Intercept_subj_trans.122.0,1.0000411258807809
z_Intercept_subj_trans.123.0,1.0000020265933083
z_Intercept_subj_trans.128.0,1.0000351613545724
z_Intercept_subj_trans.129.0,1.000033928614716
z_Intercept_subj_trans.138.0,1.0000679376650519
z_Intercept_subj_trans.139.0,1.0000504986828411
z_Intercept_subj_trans.143.0,1.0001663923368438
z_Intercept_subj_trans.145.0,1.0000715635972544
z_Intercept_subj_trans.147.0,1.0000418800636781
z_Intercept_subj_trans.150.0,0.9999845202134438
z_Intercept_subj_trans.151.0,1.0000464318282698
z_Intercept_subj_trans.152.0,1.0000281349419748
z_Intercept_subj_trans.153.0,0.9999992425280332
z_Intercept_subj_trans.154.0,1.000171570912018
z_Intercept_subj_trans.155.0,1.0002025109791213
z_Intercept_subj_trans.156.0,1.0000393083298558
z_Intercept_subj_trans.158.0,0.9999736317484239
z_Intercept_subj_trans.160.0,1.0000201956120993
z_Intercept_subj_trans.161.0,1.0004937364843667
z_Intercept_subj_trans.162.0,0.9999646297702348
z_Intercept_subj_trans.163.0,1.0001720891090753
z_Intercept_subj_trans.165.0,1.0000233856078997
z_Intercept_subj_trans.166.0,1.0001311931714185
z_Intercept_subj_trans.168.0,1.0000182444363417
z_Intercept_subj_trans.171.0,1.000011252077885
z_condition,1.000129351428587
z_condition_std,1.0002195818053714
z_condition_subj.15.0,1.000081600000639
z_condition_subj.20.0,1.000027086829833
z_condition_subj.22.0,0.9999809386559958
z_condition_subj.23.0,0.9999903996423102
z_condition_subj.24.0,0.9999721773204454
z_condition_subj.25.0,0.9999765693069727
z_condition_subj.26.0,0.9999831418463957
z_condition_subj.27.0,1.0001811900508262
z_condition_subj.29.0,1.0000205295596893
z_condition_subj.30.0,0.9999904784195686
z_condition_subj.31.0,1.000036137917269
z_condition_subj.32.0,0.9999883675872474
z_condition_subj.33.0,1.0001826079748999
z_condition_subj.34.0,1.0000194077029743
z_condition_subj.35.0,1.0001114194672465
z_condition_subj.36.0,1.000009192609124
z_condition_subj.37.0,1.0000589712462027
z_condition_subj.39.0,0.9999758172369664
z_condition_subj.40.0,0.9999772998118751
z_condition_subj.41.0,1.0000602564985754
z_condition_subj.42.0,0.9999893880891719
z_condition_subj.43.0,1.0000288499835037
z_condition_subj.44.0,0.9999841542553859
z_condition_subj.45.0,0.9999800112409288
z_condition_subj.46.0,1.0000138688187654
z_condition_subj.47.0,0.9999986142212516
z_condition_subj.49.0,1.0000139529058465
z_condition_subj.52.0,1.0000954674490063
z_condition_subj.53.0,1.0000081776658651
z_condition_subj.54.0,0.9999915585330711
z_condition_subj.55.0,1.0000108295963142
z_condition_subj.57.0,0.9999832725030655
z_condition_subj.58.0,0.9999952609934939
z_condition_subj.59.0,1.0000171322790252
z_condition_subj.60.0,1.0000168659183395
z_condition_subj.61.0,1.0000737425595834
z_condition_subj.62.0,1.0001102987788673
z_condition_subj.63.0,1.0000586670313838
z_condition_subj.64.0,1.0000721859783788
z_condition_subj.66.0,0.9999798819584567
z_condition_subj.67.0,1.0000784251768813
z_condition_subj.68.0,1.0000060931452013
z_condition_subj.69.0,1.0000615021949593
z_condition_subj.71.0,1.0000280870080633
z_condition_subj.72.0,1.0000091357726522
z_condition_subj.73.0,0.9999974476506516
z_condition_subj.74.0,1.0000253250813742
z_condition_subj.75.0,0.9999990829429416
z_condition_subj.76.0,1.0000508891499065
z_condition_subj.77.0,1.0001737776008883
z_condition_subj.78.0,1.0000373226023123
z_condition_subj.80.0,1.0000079600109923
z_condition_subj.81.0,1.0000448727812776
z_condition_subj.82.0,1.0000258247294322
z_condition_subj.83.0,0.9999789044526394
z_condition_subj.84.0,0.9999849351106924
z_condition_subj.85.0,0.9999784857855117
z_condition_subj.88.0,0.9999740139988569
z_condition_subj.89.0,0.9999963652214235
z_condition_subj.94.0,1.0000102523821073
z_condition_subj.95.0,0.9999813078068297
z_condition_subj.100.0,0.9999880934494099
z_condition_subj.103.0,1.0001929651152908
z_condition_subj.104.0,0.9999669033776466
z_condition_subj.107.0,0.9999705591141101
z_condition_subj.108.0,0.9999803261215231
z_condition_subj.109.0,0.9999779104220258
z_condition_subj.111.0,1.0000223478589216
z_condition_subj.114.0,1.000143377567681
z_condition_subj.116.0,1.0001226184842842
z_condition_subj.117.0,1.0000008466950219
z_condition_subj.120.0,1.0000029665676948
z_condition_subj.122.0,1.0000267618386132
